"capture_id","label","line","recp_line"
0,"220","minusmug koncentreret","minusmug koncentreret"
0,"220","mr. strong ovn & grillrens","mr strong ovn grillrens"
0,"220","multy gummihandsker","multy gummihandsker"
0,"220","multy universal handske","multy universal handske"
0,"220","natursæbe","natursæbe"
0,"220","neophos all in 1 max","neophos all in max"
0,"220","neophos finish luftfrisker","neophos finish luftfrisker"
0,"220","neophos maskinrens","neophos maskinrens"
0,"220","neophos protector","neophos protector"
0,"220","neophos salt","neophos salt"
0,"220","neophos shine & dry","neophos shine dry"
0,"220","neutral flydende vaskemiddel","neutral flydende vaskemiddel"
0,"220","neutral kulørt vask","neutral kulørt vask"
0,"220","neutral skyllemiddel","neutral skyllemiddel"
0,"220","neutral storvask","neutral storvask"
0,"220","neutral vaskepulver","neutral vaskepulver"
0,"220","nilfisk støvsugerposer","nilfisk støvsugerposer"
0,"220","nilfisk/samsung støvsugerposer","nilfisksamsung støvsugerposer"
0,"220","nolan aerosol","nolan aerosol"
0,"220","nopa nordic minuskalk","nopa nordic minuskalk"
0,"220","olietræsæbe","olietræsæbe"
0,"220","omo brilliant color","omo brilliant color"
0,"220","omo brilliant white","omo brilliant white"
0,"220","opvask","opvask"
0,"220","opvaskebørste","opvaskebørste"
0,"220","opvaskemiddel","opvaskemiddel"
0,"220","opvasketabs","opvasketabs"
0,"220","outdoor fresh","outdoor fresh"
0,"220","ovn & grillrens","ovn grillrens"
0,"220","parfumefri tøjvask","parfumefri tøjvask"
0,"220","philips støvsugerpose","philips støvsugerpose"
0,"220","philips støvsugerposer","philips støvsugerposer"
0,"220","pink","pink"
0,"220","plast 1 a/s opvaskebørste","plast as opvaskebørste"
0,"220","pletfjerner","pletfjerner"
0,"220","prima klor","prima klor"
0,"220","probat natursæbe","probat natursæbe"
0,"220","probat olietræsæbe","probat olietræsæbe"
0,"220","professional","professional"
0,"220","professional universalrengøring","professional universalrengøring"
0,"220","propair aeg støvsugerposer","propair aeg støvsugerposer"
0,"220","propair bosch / siemens støvsugerposer","propair bosch siemens støvsugerposer"
0,"220","propair daewoo støvsugerposer","propair daewoo støvsugerposer"
0,"220","propair elux støvsugerposer","propair elux støvsugerposer"
0,"220","propair miele støvsugerposer","propair miele støvsugerposer"
0,"220","propair nilfisk støvsugerposer","propair nilfisk støvsugerposer"
0,"220","propair nilfisk/samsung støvsugerposer","propair nilfisksamsung støvsugerposer"
0,"220","propair philips støvsugerposer","propair philips støvsugerposer"
0,"220","propair siemens støvsugerposer","propair siemens støvsugerposer"
0,"220","protector","protector"
0,"220","pulver","pulver"
0,"220","reckitt benckiser vitro clen","reckitt benckiser vitro clen"
0,"220","rengøring","rengøring"
0,"220","rengøringswipes","rengøringswipes"
0,"220","rensebenzin","rensebenzin"
0,"220","rodalon","rodalon"
0,"220","rustfrit stål rengøring","rustfrit stål rengøring"
0,"220","s-bag classic philips støvsugerpose","sbag classic philips støvsugerpose"
0,"220","salmiak spiritus","salmiak spiritus"
0,"220","salmiakspiritus","salmiakspiritus"
0,"220","sanitetsrens","sanitetsrens"
0,"220","sensitive color","sensitive color"
0,"220","shine & dry","shine dry"
0,"220","shower power","shower power"
0,"220","siemens støvsugerposer","siemens støvsugerposer"
0,"220","silvo tarnish guard","silvo tarnish guard"
0,"220","skurecreme","skurecreme"
0,"220","skuresvampe","skuresvampe"
0,"220","skyllemiddel","skyllemiddel"
0,"220","smartclean all-round rengøring","smartclean allround rengøring"
0,"220","smartclean rengøringswipes","smartclean rengøringswipes"
0,"220","smartclean vådservietter","smartclean vådservietter"
0,"220","soda","soda"
0,"220","soda - universalspray","soda universalspray"
0,"220","softness & care","softness care"
0,"220","sort og mørk vask, 1,5 liter","sort og mørk vask liter"
0,"220","sport & aktiv","sport aktiv"
0,"220","sterling afkalkertabs","sterling afkalkertabs"
0,"220","sterling brillerens-spray","sterling brillerensspray"
0,"220","sterling citronsyre","sterling citronsyre"
0,"220","sterling flydende sæbespåner","sterling flydende sæbespåner"
0,"220","sterling soda","sterling soda"
0,"220","sterling textil imprægnering","sterling textil imprægnering"
0,"220","sterling textil rens","sterling textil rens"
0,"220","storvask","storvask"
0,"220","stærk rust- & kalkfjerner","stærk rust kalkfjerner"
0,"220","sæbespåner","sæbespåner"
0,"220","sølv rensecreme","sølv rensecreme"
0,"220","tabs","tabs"
0,"220","tarnish guard","tarnish guard"
0,"220","textil imprægnering","textil imprægnering"
0,"220","textil rens","textil rens"
0,"220","til kobber messing","til kobber messing"
0,"220","toiletblok","toiletblok"
0,"220","toiletbørste","toiletbørste"
0,"220","toiletrens","toiletrens"
0,"220","traditionel pulver","traditionel pulver"
0,"220","triple action","triple action"
0,"220","tus incfryc","tus incfryc"
0,"220","tusincfryc","tusincfryc"
0,"220","tusindfryd maskinvask storkøb","tusindfryd maskinvask storkøb"
0,"220","tæpperens","tæpperens"
0,"220","tøjvask","tøjvask"
0,"220","uld- & finvask","uld finvask"
0,"220","ultra apple blossom","ultra apple blossom"
0,"220","universal handske","universal handske"
0,"220","universal rengøring","universal rengøring"
0,"220","universalrengøring","universalrengøring"
0,"220","vanish extra hygiene oxi action","vanish extra hygiene oxi action"
0,"220","vanish gold oxiaction","vanish gold oxiaction"
0,"220","vanish gold pink 940","vanish gold pink"
0,"220","vanish gold powergel","vanish gold powergel"
0,"220","vanish gold white 94","vanish gold white"
0,"220","vanish pink","vanish pink"
0,"220","vanish pletfjerner","vanish pletfjerner"
0,"220","vanish white","vanish white"
0,"220","vaskekapsler","vaskekapsler"
0,"220","vaskemaskine-rens","vaskemaskinerens"
0,"220","vaskemiddel","vaskemiddel"
0,"220","vaskepulver","vaskepulver"
0,"220","vel ultra","vel ultra"
0,"220","vel ultra opvaskemiddel","vel ultra opvaskemiddel"
0,"220","vileda moppe","vileda moppe"
0,"220","vileda væske","vileda væske"
0,"220","vitro clen","vitro clen"
0,"220","vådservietter","vådservietter"
0,"220","wc blåt","wc blåt"
0,"220","wc liquid block 55ml","wc liquid block ml"
0,"220","wc tabletter","wc tabletter"
0,"220","wc-blok","wcblok"
0,"220","wc-rens & kalkfjerner","wcrens kalkfjerner"
0,"220","wc-tabletter","wctabletter"
0,"220","x-tra alt mulig klude storkøb","xtra alt mulig klude storkøb"
0,"220","xtra afspændingsmiddel","xtra afspændingsmiddel"
0,"220","xtra alt mulig klude","xtra alt mulig klude"
0,"220","xtra brun sæbe","xtra brun sæbe"
0,"220","xtra glasrens","xtra glasrens"
0,"220","xtra maskinopvask tabletter","xtra maskinopvask tabletter"
0,"220","xtra opvask","xtra opvask"
0,"220","xtra skuresvampe","xtra skuresvampe"
0,"220","xtra universalrengøring","xtra universalrengøring"
0,"220","änglamark afspændingsmiddel","änglamark afspændingsmiddel"
0,"220","änglamark badrumsspray","änglamark badrumsspray"
0,"220","änglamark black storkøb","änglamark black storkøb"
0,"220","änglamark brun sæbe","änglamark brun sæbe"
0,"220","änglamark color koncentreret vaskemiddel","änglamark color koncentreret vaskemiddel"
0,"220","änglamark color refill","änglamark color refill"
0,"220","änglamark color storkøb","änglamark color storkøb"
0,"220","änglamark color vaskepulver","änglamark color vaskepulver"
0,"220","änglamark finvask","änglamark finvask"
0,"220","änglamark fl. vaskemiddel","änglamark fl vaskemiddel"
0,"220","änglamark glas spray","änglamark glas spray"
0,"220","änglamark krystalsæbe","änglamark krystalsæbe"
0,"220","änglamark køkken spray","änglamark køkken spray"
0,"220","änglamark maskineopvaskegel","änglamark maskineopvaskegel"
0,"220","änglamark maskinopvask","änglamark maskinopvask"
0,"220","änglamark opvask","änglamark opvask"
0,"220","änglamark opvasketabs","änglamark opvasketabs"
0,"220","änglamark skurecreme","änglamark skurecreme"
0,"220","änglamark sport & aktiv","änglamark sport aktiv"
0,"220","änglamark sæbespåner","änglamark sæbespåner"
0,"220","änglamark universalrengøring","änglamark universalrengøring"
0,"220","änglamark vaskekapsler","änglamark vaskekapsler"
0,"220","änglamark wc-rens & kalkfjerner","änglamark wcrens kalkfjerner"
0,"220","änglamark wc-tabletter","änglamark wctabletter"
0,"220","änglamark white","änglamark white"
0,"220","änglamark white storkøb","änglamark white storkøb"
25171,"221","                                ADVENTSLYS              59,95       ","adventslys"
28552,"221","                                BIC LIGHTER             12,95       ","bic lighter"
10607,"221","                                COOP BRILLESERVIET       7,95       ","coop brilleserviet"
19913,"221","                                COOP GIGANT KØKKEN      22,95       ","coop gigant køkken"
19585,"221","                                COOP NICE&SOFT 16 RL    41,95       ","coop nicesoft rl"
15723,"221","                                EL PÆRE                 20,00       ","el pære"
25330,"221","                                FILTPUDER               32,95       ","filtpuder"
15453,"221","                                FOLIO FILM              10,00       ","folio film"
19771,"221","                                FRIT VALG 15 KR         15,00       ","frit valg kr"
19150,"221","                                FYRFADSLYS 4 STK        19,95       ","fyrfadslys stk"
10467,"221","                                IRMA HÅNDTAGSBÆREP       4,25       ","irma håndtagsbærep"
10463,"221","                                IRMA T-SHIRTSBÆREPS      3,75       ","irma tshirtsbæreps"
11151,"221","                                ISTERNINGPOSER          15,00       ","isterningposer"
15723,"221","                                LAVENERGIPÆRE           20,00       ","lavenergipære"
25137,"221","                                LED VOKSLYS M/ FJERN   149,95       ","led vokslys m fjern"
16557,"221","                                MIKROF.KLUD UNIV.       17,95       ","mikrofklud univ"
19803,"221","                                OVNPÆRE                 39,95       ","ovnpære"
19252,"221","                                PLASTPOSE                3,50       ","plastpose"
27767,"221","                                PLUSICE ISTERNINGER     26,95       ","plusice isterninger"
15759,"221","                                PRISKATEGORI KR. 30     30,00       ","priskategori kr"
25352,"221","                                SALZIKO FLOWPACK 3 P    19,95       ","salziko flowpack p"
26498,"221","                                SUGERØR&DRINKSPINDE     15,00       ","sugerørdrinkspinde"
16578,"221","                                X-TRA HUSHHOLD.FILM      7,50       ","xtra hushholdfilm"
18325,"221","                                X-TRA LOMMELETTER        5,00       ","xtra lommeletter"
15654,"221","                                XTRA BÅND PA             9,95       ","xtra bånd pa"
28406,"221","                                ÄM SMØRREBRØSPAPIR       6,95       ","äm smørrebrøspapir"
19592,"221","                                ÄM TOILETPAPIR 8 STK    34,95       ","äm toiletpapir stk"
23846,"221","                          COOP NICE&SOFT TOI                 15.00","coop nicesoft toi"
9997,"221","                          COOP QUIK-LUK 1,2L                 19.95","coop quikluk l"
18348,"221","                          FYRFADSLIGHTER                     10.00","fyrfadslighter"
12858,"221","                          HUNDEPOSE M. HÅNDTAG                8.95","hundepose m håndtag"
13470,"221","                          HVIDE JULETRÆSLYS                  19.00","hvide juletræslys"
18349,"221","                          MAGNET 6 PAK                       20.00","magnet pak"
25331,"221","                          MINIPOSER 16X18G                   35.00","miniposer xg"
12477,"221","                          TOKAI LIGHTER                       7.95","tokai lighter"
14727,"221","                          TÆNDBLOK                           12.00","tændblok"
12477,"221","                          X-TRA FRYSEPOSER 4 L               12.95","xtra fryseposer l"
11045,"221","                          X-TRA TEFILTER                     12.75","xtra tefilter"
16508,"221"," MONT.TAPE ULT.STRON 79,00","monttape ultstron"
0,"221"," røde servietter","røde servietter"
0,"221","344epcse","epcse"
0,"221","36repcse","repcse"
0,"221","8 bordflag","bordflag"
0,"221","9v batterier","v batterier"
18695,"221","AFFALDSSÆKKE SORT 7,95","affaldssække sort"
18652,"221","BLD. PRODUKT 22,95","bld produkt"
26184,"221","BLOKLYS 10CM 21,95","bloklys cm"
18659,"221","BLOKLYS H10 CM 6,95","bloklys h cm"
13851,"221","BUDGET  AAA BLI 8 20,00","budget aaa bli"
10233,"221","BUDGET SÆK 10,95","budget sæk"
13790,"221","BÆREPOSER, SMÅ 2,75","bæreposer små"
13786,"221","BÆREPOSER, STORE 3,50","bæreposer store"
10233,"221","DEMIN. VAND 39,95","demin vand"
29243,"221","DJEEP LIGHTE 11,95","djeep lighte"
10403,"221","DURACELL PLUS POWER 32,95","duracell plus power"
13685,"221","DYBFROSTPOSE 11,95","dybfrostpose"
9415,"221","EAREPCS 1,50 ","earepcs"
23760,"221","ENGANGSSERV. 17,95","engangsserv"
25371,"221","FP HUSHOLDNINGSFTLM 100M 11,05","fp husholdningsftlm m"
11035,"221","FROSTPOSER 5,00","frostposer"
9421,"221","GAVEPAPIR x4 24,00","gavepapir x"
29246,"221","GB VÅDSERVIETTER 72 10,00","gb vådservietter"
29197,"221","GB VÅDSERVIETTER TRA 10,00","gb vådservietter tra"
23621,"221","GENBRUGSPOSE 5,00","genbrugspose"
18692,"221","INDKØBSNET 7,50","indkøbsnet"
22495,"221","ISTERNINGER 20,00","isterninger"
15200,"221","ISTERNINGPS. 15,95","isterningps"
25480,"221","JAVISST KLEMMER 19,95","javisst klemmer"
13827,"221","JULEBÆREPOSE MED HAN 3,00","julebærepose med han"
9999,"221","JULELYS 18,95","julelys"
9999,"221","KALENDERLYS 31,95","kalenderlys"
18649,"221","KARABINHAGE 39,00","karabinhage"
11036,"221","KNÆK CANCER 25,00","knæk cancer"
24802,"221","KÆMPEKØB 90,00","kæmpekøb"
17084,"221","KØRKENEULLE d RL 7,75","kørkeneulle d rl"
10392,"221","LE CHEF ALUBAKKE 8,25","le chef alubakke"
28322,"221","LE CHEF FRYSEPOSER 17,00","le chef fryseposer"
15962,"221","LICENS SHOPPER 5,00","licens shopper"
18661,"221","LOTUS JUST1 TOILETPA 29,00","lotus just toiletpa"
25470,"221","LR03 ULTRA ALKALINE 26,95","lr ultra alkaline"
18643,"221","MARKED 20,- 20,00","marked"
18662,"221","MENY INDKØBSNET 20,00","meny indkøbsnet"
14140,"221","MIN KøBMAND JULEBÆREPOSE 3,50","min købmand julebærepose"
18660,"221","MYRTETRÅD 19,95","myrtetråd"
28285,"221","NYSEROSTPØSER 100STK 10,95","nyserostpøser stk"
28555,"221","OPTÆNDINGSBRIKETTER 4,44","optændingsbriketter"
18646,"221","PARTY ISTERNINGER 19,95","party isterninger"
10654,"221","PIN KNÆK CANCER 25,00","pin knæk cancer"
23760,"221","PL.TALLERKEN 45,95","pltallerken"
24928,"221","PLASTBÆREPOSE 2,50","plastbærepose"
23761,"221","PLASTBÆREPOSE JUL BI 2,50","plastbærepose jul bi"
17102,"221","POSS 2,50","poss"
25546,"221","PRAKTISK ALUFORM 2,2 21,95","praktisk aluform"
13990,"221","PROLIGHT 24,95","prolight"
18694,"221","PROLIGHT 28W 16,95","prolight w"
24229,"221","R61005 20,00","r"
27005,"221","RESERVEKLINGER OSTI 19,95","reserveklinger osti"
13990,"221","RØR TL MINI 79,95","rør tl mini"
